id,onet_id,related_onet_id,index,active_status
5092,780,1014,1,1
5093,780,848,2,1
5094,780,895,3,1
5095,780,490,4,1
5096,780,296,5,1
5097,780,12,6,1
5098,780,494,7,1
5099,780,299,8,1
5100,780,154,9,1
5101,780,971,10,1
5102,324,1030,1,1
5103,324,523,2,1
5104,324,774,3,1
5105,324,351,4,1
5106,324,119,5,1
5107,324,703,6,1
5108,324,95,7,1
5109,324,581,8,1
5110,324,97,9,1
5111,324,597,10,1
5112,373,97,1,1
5113,373,114,2,1
5114,373,581,3,1
5115,373,661,4,1
5116,373,892,5,1
5117,373,748,6,1
5118,373,351,7,1
5119,373,1055,8,1
5120,373,784,9,1
5121,373,1108,10,1
5122,521,1043,1,1
5123,521,563,2,1
5124,521,892,3,1
5125,521,916,4,1
5126,521,206,5,1
5127,521,250,6,1
5128,521,794,7,1
5129,521,661,8,1
5130,521,95,9,1
5131,521,588,10,1
5132,563,661,1,1
5133,563,250,2,1
5134,563,521,3,1
5135,563,892,4,1
5136,563,95,5,1
5137,563,663,6,1
5138,563,911,7,1
5139,563,588,8,1
5140,563,1043,9,1
5141,563,1025,10,1
5142,585,941,1,1
5143,585,892,2,1
5144,585,521,3,1
5145,585,661,4,1
5146,585,748,5,1
5147,585,563,6,1
5148,585,588,7,1
5149,585,206,8,1
5150,585,1043,9,1
5151,585,258,10,1
5152,597,119,1,1
5153,597,1030,2,1
5154,597,598,3,1
5155,597,1031,4,1
5156,597,114,5,1
5157,597,351,6,1
5158,597,774,7,1
5159,597,250,8,1
5160,597,239,9,1
5161,597,97,10,1
5162,724,1043,1,1
5163,724,250,2,1
5164,724,95,3,1
5165,724,556,4,1
5166,724,521,5,1
5167,724,598,6,1
5168,724,1030,7,1
5169,724,563,8,1
5170,724,941,9,1
5171,724,911,10,1
5172,760,778,1,1
5173,760,1096,2,1
5174,760,892,3,1
5175,760,521,4,1
5176,760,1043,5,1
5177,760,829,6,1
5178,760,139,7,1
5179,760,1025,8,1
5180,760,854,9,1
5181,760,748,10,1
5182,523,351,1,1
5183,523,774,2,1
5184,523,581,3,1
5185,523,1030,4,1
5186,523,324,5,1
5187,523,703,6,1
5188,523,114,7,1
5189,523,119,8,1
5190,523,97,9,1
5191,523,941,10,1
5192,892,1025,1,1
5193,892,748,2,1
5194,892,661,3,1
5195,892,663,4,1
5196,892,588,5,1
5197,892,563,6,1
5198,892,521,7,1
5199,892,250,8,1
5200,892,555,9,1
5201,892,95,10,1
5202,911,250,1,1
5203,911,563,2,1
5204,911,521,3,1
5205,911,95,4,1
5206,911,206,5,1
5207,911,724,6,1
5208,911,139,7,1
5209,911,280,8,1
5210,911,892,9,1
5211,911,1043,10,1
5212,139,250,1,1
5213,139,95,2,1
5214,139,280,3,1
5215,139,892,4,1
5216,139,556,5,1
5217,139,521,6,1
5218,139,563,7,1
5219,139,941,8,1
5220,139,242,9,1
5221,139,661,10,1
5222,233,830,1,1
5223,233,962,2,1
5224,233,88,3,1
5225,233,831,4,1
5226,233,1032,5,1
5227,233,617,6,1
5228,233,594,7,1
5229,233,776,8,1
5230,233,671,9,1
5231,233,945,10,1
5232,826,590,1,1
5233,826,878,2,1
5234,826,563,3,1
5235,826,458,4,1
5236,826,280,5,1
5237,826,911,6,1
5238,826,941,7,1
5239,826,250,8,1
5240,826,33,9,1
5241,826,661,10,1
5242,280,854,1,1
5243,280,139,2,1
5244,280,250,3,1
5245,280,563,4,1
5246,280,521,5,1
5247,280,206,6,1
5248,280,911,7,1
5249,280,724,8,1
5250,280,590,9,1
5251,280,457,10,1
5252,671,573,1,1
5253,671,962,2,1
5254,671,371,3,1
5255,671,886,4,1
5256,671,692,5,1
5257,671,233,6,1
5258,671,79,7,1
5259,671,814,8,1
5260,671,510,9,1
5261,671,1040,10,1
5262,829,453,1,1
5263,829,794,2,1
5264,829,452,3,1
5265,829,1043,4,1
5266,829,521,5,1
5267,829,962,6,1
5268,829,778,7,1
5269,829,451,8,1
5270,829,1096,9,1
5271,829,831,10,1
5272,830,233,1,1
5273,830,88,2,1
5274,830,901,3,1
5275,830,594,4,1
5276,830,831,5,1
5277,830,617,6,1
5278,830,945,7,1
5279,830,829,8,1
5280,830,776,9,1
5281,830,962,10,1
5282,831,617,1,1
5283,831,175,2,1
5284,831,577,3,1
5285,831,845,4,1
5286,831,963,5,1
5287,831,1047,6,1
5288,831,1096,7,1
5289,831,453,8,1
5290,831,829,9,1
5291,831,696,10,1
5292,854,280,1,1
5293,854,849,2,1
5294,854,941,3,1
5295,854,139,4,1
5296,854,1096,5,1
5297,854,258,6,1
5298,854,962,7,1
5299,854,585,8,1
5300,854,563,9,1
5301,854,521,10,1
5302,962,546,1,1
5303,962,233,2,1
5304,962,1096,3,1
5305,962,845,4,1
5306,962,617,5,1
5307,962,829,6,1
5308,962,538,7,1
5309,962,573,8,1
5310,962,831,9,1
5311,962,634,10,1
5312,1007,143,1,1
5313,1007,177,2,1
5314,1007,520,3,1
5315,1007,1088,4,1
5316,1007,1008,5,1
5317,1007,428,6,1
5318,1007,231,7,1
5319,1007,232,8,1
5320,1007,634,9,1
5321,1007,276,10,1
5322,634,1007,1,1
5323,634,761,2,1
5324,634,599,3,1
5325,634,962,4,1
5326,634,957,5,1
5327,634,768,6,1
5328,634,453,7,1
5329,634,617,8,1
5330,634,831,9,1
5331,634,1096,10,1
5332,1008,1007,1,1
5333,1008,276,2,1
5334,1008,428,3,1
5335,1008,1081,4,1
5336,1008,279,5,1
5337,1008,726,6,1
5338,1008,566,7,1
5339,1008,956,8,1
5340,1008,143,9,1
5341,1008,1088,10,1
5342,761,634,1,1
5343,761,599,2,1
5344,761,963,3,1
5345,761,1096,4,1
5346,761,831,5,1
5347,761,829,6,1
5348,761,617,7,1
5349,761,962,8,1
5350,761,1041,9,1
5351,761,1008,10,1
5352,1096,661,1,1
5353,1096,962,2,1
5354,1096,258,3,1
5355,1096,829,4,1
5356,1096,831,5,1
5357,1096,892,6,1
5358,1096,854,7,1
5359,1096,563,8,1
5360,1096,760,9,1
5361,1096,748,10,1
5362,351,523,1,1
5363,351,581,2,1
5364,351,119,3,1
5365,351,114,4,1
5366,351,941,5,1
5367,351,703,6,1
5368,351,774,7,1
5369,351,324,8,1
5370,351,597,9,1
5371,351,849,10,1
5372,581,774,1,1
5373,581,351,2,1
5374,581,114,3,1
5375,581,523,4,1
5376,581,97,5,1
5377,581,119,6,1
5378,581,373,7,1
5379,581,235,8,1
5380,581,703,9,1
5381,581,1055,10,1
5382,663,892,1,1
5383,663,661,2,1
5384,663,563,3,1
5385,663,1025,4,1
5386,663,588,5,1
5387,663,748,6,1
5388,663,95,7,1
5389,663,521,8,1
5390,663,555,9,1
5391,663,1108,10,1
5392,941,748,1,1
5393,941,892,2,1
5394,941,585,3,1
5395,941,351,4,1
5396,941,556,5,1
5397,941,95,6,1
5398,941,588,7,1
5399,941,563,8,1
5400,941,661,9,1
5401,941,521,10,1
5402,198,203,1,1
5403,198,74,2,1
5404,198,628,3,1
5405,198,841,4,1
5406,198,260,5,1
5407,198,358,6,1
5408,198,1094,7,1
5409,198,1095,8,1
5410,198,374,9,1
5411,198,118,10,1
5412,258,748,1,1
5413,258,661,2,1
5414,258,892,3,1
5415,258,784,4,1
5416,258,1043,5,1
5417,258,941,6,1
5418,258,1108,7,1
5419,258,555,8,1
5420,258,588,9,1
5421,258,521,10,1
5422,1108,748,1,1
5423,1108,892,2,1
5424,1108,1025,3,1
5425,1108,555,4,1
5426,1108,784,5,1
5427,1108,661,6,1
5428,1108,663,7,1
5429,1108,258,8,1
5430,1108,941,9,1
5431,1108,588,10,1
5432,271,74,1,1
5433,271,1094,2,1
5434,271,203,3,1
5435,271,990,4,1
5436,271,1095,5,1
5437,271,374,6,1
5438,271,628,7,1
5439,271,198,8,1
5440,271,701,9,1
5441,271,75,10,1
5442,555,892,1,1
5443,555,1025,2,1
5444,555,588,3,1
5445,555,95,4,1
5446,555,748,5,1
5447,555,97,6,1
5448,555,784,7,1
5449,555,1108,8,1
5450,555,663,9,1
5451,555,1002,10,1
5452,556,95,1,1
5453,556,941,2,1
5454,556,724,3,1
5455,556,748,4,1
5456,556,892,5,1
5457,556,250,6,1
5458,556,119,7,1
5459,556,1043,8,1
5460,556,555,9,1
5461,556,139,10,1
5462,617,831,1,1
5463,617,175,2,1
5464,617,956,3,1
5465,617,962,4,1
5466,617,546,5,1
5467,617,963,6,1
5468,617,767,7,1
5469,617,845,8,1
5470,617,538,9,1
5471,617,1035,10,1
5472,748,892,1,1
5473,748,588,2,1
5474,748,941,3,1
5475,748,661,4,1
5476,748,784,5,1
5477,748,1108,6,1
5478,748,555,7,1
5479,748,663,8,1
5480,748,1025,9,1
5481,748,95,10,1
5482,749,799,1,1
5483,749,753,2,1
5484,749,845,3,1
5485,749,969,4,1
5486,749,349,5,1
5487,749,1046,6,1
5488,749,962,7,1
5489,749,854,8,1
5490,749,950,9,1
5491,749,829,10,1
5492,856,1037,1,1
5493,856,292,2,1
5494,856,562,3,1
5495,856,910,4,1
5496,856,223,5,1
5497,856,581,6,1
5498,856,239,7,1
5499,856,821,8,1
5500,856,587,9,1
5501,856,188,10,1
5502,1004,1095,1,1
5503,1004,114,2,1
5504,1004,119,3,1
5505,1004,351,4,1
5506,1004,598,5,1
5507,1004,628,6,1
5508,1004,972,7,1
5509,1004,774,8,1
5510,1004,597,9,1
5511,1004,1,10,1
5512,401,400,1,1
5513,401,407,2,1
5514,401,388,3,1
5515,401,353,4,1
5516,401,948,5,1
5517,401,925,6,1
5518,401,393,7,1
5519,401,487,8,1
5520,401,113,9,1
5521,401,505,10,1
5522,392,49,1,1
5523,392,391,2,1
5524,392,983,3,1
5525,392,344,4,1
5526,392,889,5,1
5527,392,737,6,1
5528,392,393,7,1
5529,392,704,8,1
5530,392,341,9,1
5531,392,529,10,1
5532,388,400,1,1
5533,388,951,2,1
5534,388,953,3,1
5535,388,248,4,1
5536,388,407,5,1
5537,388,401,6,1
5538,388,497,7,1
5539,388,868,8,1
5540,388,686,9,1
5541,388,886,10,1
5542,391,393,1,1
5543,391,392,2,1
5544,391,737,3,1
5545,391,429,4,1
5546,391,536,5,1
5547,391,434,6,1
5548,391,704,7,1
5549,391,400,8,1
5550,391,402,9,1
5551,391,388,10,1
5552,21,23,1,1
5553,21,208,2,1
5554,21,383,3,1
5555,21,33,4,1
5556,21,743,5,1
5557,21,339,6,1
5558,21,432,7,1
5559,21,329,8,1
5560,21,442,9,1
5561,21,839,10,1
5562,40,23,1,1
5563,40,21,2,1
5564,40,131,3,1
5565,40,604,4,1
5566,40,43,5,1
5567,40,790,6,1
5568,40,433,7,1
5569,40,432,8,1
5570,40,398,9,1
5571,40,1084,10,1
5572,479,424,1,1
5573,479,566,2,1
5574,479,1008,3,1
5575,479,956,4,1
5576,479,279,5,1
5577,479,616,6,1
5578,479,276,7,1
5579,479,1081,8,1
5580,479,428,9,1
5581,479,843,10,1
5582,20,350,1,1
5583,20,811,2,1
5584,20,1100,3,1
5585,20,285,4,1
5586,20,917,5,1
5587,20,814,6,1
5588,20,595,7,1
5589,20,937,8,1
5590,20,503,9,1
5591,20,901,10,1
5592,738,575,1,1
5593,738,369,2,1
5594,738,921,3,1
5595,738,726,4,1
5596,738,211,5,1
5597,738,78,6,1
5598,738,502,7,1
5599,738,1054,8,1
5600,738,566,9,1
5601,738,509,10,1
5602,367,507,1,1
5603,367,575,2,1
5604,367,279,3,1
5605,367,921,4,1
5606,367,566,5,1
5607,367,360,6,1
5608,367,645,7,1
5609,367,738,8,1
5610,367,605,9,1
5611,367,369,10,1
5612,369,575,1,1
5613,369,952,2,1
5614,369,738,3,1
5615,369,1054,4,1
5616,369,502,5,1
5617,369,886,6,1
5618,369,483,7,1
5619,369,927,8,1
5620,369,413,9,1
5621,369,605,10,1
5622,413,369,1,1
5623,413,738,2,1
5624,413,927,3,1
5625,413,1054,4,1
5626,413,575,5,1
5627,413,502,6,1
5628,413,921,7,1
5629,413,269,8,1
5630,413,211,9,1
5631,413,164,10,1
5632,526,575,1,1
5633,526,369,2,1
5634,526,738,3,1
5635,526,413,4,1
5636,526,952,5,1
5637,526,164,6,1
5638,526,921,7,1
5639,526,211,8,1
5640,526,371,9,1
5641,526,78,10,1
5642,433,432,1,1
5643,433,790,2,1
5644,433,1022,3,1
5645,433,393,4,1
5646,433,23,5,1
5647,433,839,6,1
5648,433,400,7,1
5649,433,214,8,1
5650,433,1003,9,1
5651,433,1090,10,1
5652,360,575,1,1
5653,360,921,2,1
5654,360,605,3,1
5655,360,509,4,1
5656,360,927,5,1
5657,360,566,6,1
5658,360,1097,7,1
5659,360,901,8,1
5660,360,835,9,1
5661,360,507,10,1
5662,605,575,1,1
5663,605,350,2,1
5664,605,360,3,1
5665,605,285,4,1
5666,605,369,5,1
5667,605,814,6,1
5668,605,1054,7,1
5669,605,682,8,1
5670,605,783,9,1
5671,605,692,10,1
5672,604,962,1,1
5673,604,398,2,1
5674,604,790,3,1
5675,604,21,4,1
5676,604,433,5,1
5677,604,68,6,1
5678,604,23,7,1
5679,604,131,8,1
5680,604,432,9,1
5681,604,1022,10,1
5682,393,400,1,1
5683,393,391,2,1
5684,393,813,3,1
5685,393,432,4,1
5686,393,818,5,1
5687,393,353,6,1
5688,393,402,7,1
5689,393,536,8,1
5690,393,618,9,1
5691,393,1022,10,1
5692,113,958,1,1
5693,113,1040,2,1
5694,113,459,3,1
5695,113,618,4,1
5696,113,813,5,1
5697,113,1012,6,1
5698,113,818,7,1
5699,113,926,8,1
5700,113,896,9,1
5701,113,1003,10,1
5702,115,926,1,1
5703,115,1012,2,1
5704,115,210,3,1
5705,115,144,4,1
5706,115,906,5,1
5707,115,288,6,1
5708,115,958,7,1
5709,115,551,8,1
5710,115,508,9,1
5711,115,580,10,1
5712,1010,813,1,1
5713,1010,210,2,1
5714,1010,906,3,1
5715,1010,1051,4,1
5716,1010,926,5,1
5717,1010,818,6,1
5718,1010,115,7,1
5719,1010,371,8,1
5720,1010,551,9,1
5721,1010,288,10,1
5722,210,958,1,1
5723,210,1044,2,1
5724,210,115,3,1
5725,210,144,4,1
5726,210,926,5,1
5727,210,503,6,1
5728,210,580,7,1
5729,210,1051,8,1
5730,210,288,9,1
5731,210,371,10,1
5732,926,958,1,1
5733,926,288,2,1
5734,926,115,3,1
5735,926,1012,4,1
5736,926,210,5,1
5737,926,144,6,1
5738,926,813,7,1
5739,926,551,8,1
5740,926,906,9,1
5741,926,580,10,1
5742,141,1051,1,1
5743,141,1044,2,1
5744,141,417,3,1
5745,141,144,4,1
5746,141,371,5,1
5747,141,210,6,1
5748,141,503,7,1
5749,141,773,8,1
5750,141,418,9,1
5751,141,845,10,1
5752,417,141,1,1
5753,417,1044,2,1
5754,417,1051,3,1
5755,417,551,4,1
5756,417,773,5,1
5757,417,418,6,1
5758,417,144,7,1
5759,417,477,8,1
5760,417,210,9,1
5761,417,508,10,1
5762,418,1044,1,1
5763,418,845,2,1
5764,418,141,3,1
5765,418,937,4,1
5766,418,1051,5,1
5767,418,1097,6,1
5768,418,613,7,1
5769,418,1099,8,1
5770,418,332,9,1
5771,418,417,10,1
5772,1051,141,1,1
5773,1051,1044,2,1
5774,1051,371,3,1
5775,1051,210,4,1
5776,1051,503,5,1
5777,1051,417,6,1
5778,1051,580,7,1
5779,1051,508,8,1
5780,1051,551,9,1
5781,1051,692,10,1
5782,144,1044,1,1
5783,144,210,2,1
5784,144,115,3,1
5785,144,924,4,1
5786,144,551,5,1
5787,144,926,6,1
5788,144,141,7,1
5789,144,783,8,1
5790,144,906,9,1
5791,144,958,10,1
5792,1044,141,1,1
5793,1044,503,2,1
5794,1044,1051,3,1
5795,1044,144,4,1
5796,1044,210,5,1
5797,1044,371,6,1
5798,1044,418,7,1
5799,1044,937,8,1
5800,1044,477,9,1
5801,1044,770,10,1
5802,211,921,1,1
5803,211,502,2,1
5804,211,164,3,1
5805,211,1044,4,1
5806,211,503,5,1
5807,211,927,6,1
5808,211,507,7,1
5809,211,144,8,1
5810,211,783,9,1
5811,211,814,10,1
5812,783,350,1,1
5813,783,886,2,1
5814,783,511,3,1
5815,783,811,4,1
5816,783,144,5,1
5817,783,751,6,1
5818,783,814,7,1
5819,783,371,8,1
5820,783,505,9,1
5821,783,502,10,1
5822,811,783,1,1
5823,811,886,2,1
5824,811,511,3,1
5825,811,350,4,1
5826,811,953,5,1
5827,811,1012,6,1
5828,811,1100,7,1
5829,811,505,8,1
5830,811,1075,9,1
5831,811,917,10,1
5832,751,238,1,1
5833,751,350,2,1
5834,751,783,3,1
5835,751,811,4,1
5836,751,511,5,1
5837,751,595,6,1
5838,751,214,7,1
5839,751,886,8,1
5840,751,286,9,1
5841,751,814,10,1
5842,288,926,1,1
5843,288,958,2,1
5844,288,210,3,1
5845,288,115,4,1
5846,288,551,5,1
5847,288,1012,6,1
5848,288,906,7,1
5849,288,1051,8,1
5850,288,580,9,1
5851,288,113,10,1
5852,1029,1044,1,1
5853,1029,477,2,1
5854,1029,503,3,1
5855,1029,1051,4,1
5856,1029,769,5,1
5857,1029,507,6,1
5858,1029,773,7,1
5859,1029,816,8,1
5860,1029,371,9,1
5861,1029,1097,10,1
5862,312,498,1,1
5863,312,900,2,1
5864,312,687,3,1
5865,312,323,4,1
5866,312,813,5,1
5867,312,818,6,1
5868,312,1039,7,1
5869,312,305,8,1
5870,312,618,9,1
5871,312,1003,10,1
5872,477,503,1,1
5873,477,371,2,1
5874,477,1044,3,1
5875,477,773,4,1
5876,477,551,5,1
5877,477,210,6,1
5878,477,924,7,1
5879,477,1009,8,1
5880,477,769,9,1
5881,477,1051,10,1
5882,550,371,1,1
5883,550,503,2,1
5884,550,1044,3,1
5885,550,210,4,1
5886,550,144,5,1
5887,550,551,6,1
5888,550,906,7,1
5889,550,773,8,1
5890,550,769,9,1
5891,550,917,10,1
5892,551,924,1,1
5893,551,144,2,1
5894,551,288,3,1
5895,551,210,4,1
5896,551,926,5,1
5897,551,816,6,1
5898,551,1044,7,1
5899,551,773,8,1
5900,551,477,9,1
5901,551,115,10,1
5902,769,773,1,1
5903,769,477,2,1
5904,769,550,3,1
5905,769,551,4,1
5906,769,1044,5,1
5907,769,924,6,1
5908,769,503,7,1
5909,769,1029,8,1
5910,769,577,9,1
5911,769,1009,10,1
5912,773,769,1,1
5913,773,477,2,1
5914,773,1044,3,1
5915,773,551,4,1
5916,773,141,5,1
5917,773,550,6,1
5918,773,144,7,1
5919,773,924,8,1
5920,773,417,9,1
5921,773,1009,10,1
5922,814,886,1,1
5923,814,692,2,1
5924,814,350,3,1
5925,814,371,4,1
5926,814,506,5,1
5927,814,503,6,1
5928,814,575,7,1
5929,814,937,8,1
5930,814,899,9,1
5931,814,883,10,1
5932,813,818,1,1
5933,813,681,2,1
5934,813,618,3,1
5935,813,958,4,1
5936,813,926,5,1
5937,813,498,6,1
5938,813,113,7,1
5939,813,312,8,1
5940,813,181,9,1
5941,813,311,10,1
5942,818,813,1,1
5943,818,618,2,1
5944,818,498,3,1
5945,818,681,4,1
5946,818,113,5,1
5947,818,181,6,1
5948,818,311,7,1
5949,818,958,8,1
5950,818,900,9,1
5951,818,214,10,1
5952,816,551,1,1
5953,816,924,2,1
5954,816,1051,3,1
5955,816,906,4,1
5956,816,1044,5,1
5957,816,814,6,1
5958,816,371,7,1
5959,816,144,8,1
5960,816,477,9,1
5961,816,372,10,1
5962,906,115,1,1
5963,906,502,2,1
5964,906,926,3,1
5965,906,210,4,1
5966,906,144,5,1
5967,906,886,6,1
5968,906,510,7,1
5969,906,371,8,1
5970,906,814,9,1
5971,906,550,10,1
5972,924,551,1,1
5973,924,144,2,1
5974,924,816,3,1
5975,924,1044,4,1
5976,924,477,5,1
5977,924,906,6,1
5978,924,503,7,1
5979,924,1051,8,1
5980,924,773,9,1
5981,924,371,10,1
5982,958,113,1,1
5983,958,926,2,1
5984,958,210,3,1
5985,958,1012,4,1
5986,958,580,5,1
5987,958,813,6,1
5988,958,288,7,1
5989,958,115,8,1
5990,958,144,9,1
5991,958,248,10,1
5992,1012,926,1,1
5993,1012,958,2,1
5994,1012,115,3,1
5995,1012,210,4,1
5996,1012,113,5,1
5997,1012,811,6,1
5998,1012,144,7,1
5999,1012,288,8,1
6000,1012,925,9,1
6001,1012,551,10,1
6002,502,927,1,1
6003,502,211,2,1
6004,502,906,3,1
6005,502,952,4,1
6006,502,269,5,1
6007,502,369,6,1
6008,502,921,7,1
6009,502,783,8,1
6010,502,886,9,1
6011,502,926,10,1
6012,503,1044,1,1
6013,503,371,2,1
6014,503,477,3,1
6015,503,210,4,1
6016,503,1051,5,1
6017,503,1097,6,1
6018,503,508,7,1
6019,503,886,8,1
6020,503,814,9,1
6021,503,550,10,1
6022,504,508,1,1
6023,504,503,2,1
6024,504,506,3,1
6025,504,1044,4,1
6026,504,886,5,1
6027,504,210,6,1
6028,504,814,7,1
6029,504,551,8,1
6030,504,883,9,1
6031,504,646,10,1
6032,507,566,1,1
6033,507,575,2,1
6034,507,509,3,1
6035,507,211,4,1
6036,507,921,5,1
6037,507,1029,6,1
6038,507,738,7,1
6039,507,770,8,1
6040,507,503,9,1
6041,507,78,10,1
6042,508,503,1,1
6043,508,504,2,1
6044,508,210,3,1
6045,508,1044,4,1
6046,508,1051,5,1
6047,508,144,6,1
6048,508,886,7,1
6049,508,115,8,1
6050,508,141,9,1
6051,508,958,10,1
6052,510,906,1,1
6053,510,508,2,1
6054,510,886,3,1
6055,510,115,4,1
6056,510,502,5,1
6057,510,926,6,1
6058,510,144,7,1
6059,510,551,8,1
6060,510,573,9,1
6061,510,814,10,1
6062,208,329,1,1
6063,208,383,2,1
6064,208,743,3,1
6065,208,21,4,1
6066,208,341,5,1
6067,208,1059,6,1
6068,208,385,7,1
6069,208,442,8,1
6070,208,983,9,1
6071,208,33,10,1
6072,323,498,1,1
6073,323,900,2,1
6074,323,312,3,1
6075,323,618,4,1
6076,323,83,5,1
6077,323,317,6,1
6078,323,818,7,1
6079,323,687,8,1
6080,323,305,9,1
6081,323,306,10,1
6082,371,503,1,1
6083,371,1051,2,1
6084,371,1044,3,1
6085,371,886,4,1
6086,371,550,5,1
6087,371,814,6,1
6088,371,477,7,1
6089,371,210,8,1
6090,371,350,9,1
6091,371,692,10,1
6092,487,1028,1,1
6093,487,353,2,1
6094,487,925,3,1
6095,487,725,4,1
6096,487,147,5,1
6097,487,951,6,1
6098,487,113,7,1
6099,487,459,8,1
6100,487,868,9,1
6101,487,400,10,1
6102,511,783,1,1
6103,511,886,2,1
6104,511,811,3,1
6105,511,350,4,1
6106,511,885,5,1
6107,511,500,6,1
6108,511,953,7,1
6109,511,505,8,1
6110,511,459,9,1
6111,511,868,10,1
6112,886,350,1,1
6113,886,783,2,1
6114,886,505,3,1
6115,886,953,4,1
6116,886,883,5,1
6117,886,511,6,1
6118,886,811,7,1
6119,886,814,8,1
6120,886,371,9,1
6121,886,928,10,1
6122,952,369,1,1
6123,952,502,2,1
6124,952,886,3,1
6125,952,1054,4,1
6126,952,269,5,1
6127,952,511,6,1
6128,952,953,7,1
6129,952,575,8,1
6130,952,82,9,1
6131,952,211,10,1
6132,948,886,1,1
6133,948,400,2,1
6134,948,1051,3,1
6135,948,350,4,1
6136,948,371,5,1
6137,948,926,6,1
6138,948,953,7,1
6139,948,1075,8,1
6140,948,1044,9,1
6141,948,141,10,1
6142,269,927,1,1
6143,269,502,2,1
6144,269,953,3,1
6145,269,886,4,1
6146,269,925,5,1
6147,269,952,6,1
6148,269,811,7,1
6149,269,369,8,1
6150,269,413,9,1
6151,269,1075,10,1
6152,925,953,1,1
6153,925,505,2,1
6154,925,1075,3,1
6155,925,353,4,1
6156,925,487,5,1
6157,925,1028,6,1
6158,925,1012,7,1
6159,925,886,8,1
6160,925,269,9,1
6161,925,951,10,1
6162,953,886,1,1
6163,953,951,2,1
6164,953,1075,3,1
6165,953,459,4,1
6166,953,925,5,1
6167,953,887,6,1
6168,953,505,7,1
6169,953,883,8,1
6170,953,922,9,1
6171,953,350,10,1
6172,289,350,1,1
6173,289,886,2,1
6174,289,285,3,1
6175,289,811,4,1
6176,289,505,5,1
6177,289,814,6,1
6178,289,783,7,1
6179,289,953,8,1
6180,289,883,9,1
6181,289,511,10,1
6182,353,400,1,1
6183,353,925,2,1
6184,353,487,3,1
6185,353,1028,4,1
6186,353,436,5,1
6187,353,725,6,1
6188,353,113,7,1
6189,353,953,8,1
6190,353,393,9,1
6191,353,1012,10,1
6192,213,923,1,1
6193,213,682,2,1
6194,213,927,3,1
6195,213,269,4,1
6196,213,502,5,1
6197,213,811,6,1
6198,213,595,7,1
6199,213,355,8,1
6200,213,783,9,1
6201,213,350,10,1
6202,682,923,1,1
6203,682,505,2,1
6204,682,174,3,1
6205,682,814,4,1
6206,682,683,5,1
6207,682,515,6,1
6208,682,692,7,1
6209,682,350,8,1
6210,682,899,9,1
6211,682,886,10,1
6212,921,211,1,1
6213,921,502,2,1
6214,921,927,3,1
6215,921,360,4,1
6216,921,613,5,1
6217,921,509,6,1
6218,921,507,7,1
6219,921,595,8,1
6220,921,1097,9,1
6221,921,483,10,1
6222,923,682,1,1
6223,923,595,2,1
6224,923,505,3,1
6225,923,783,4,1
6226,923,899,5,1
6227,923,886,6,1
6228,923,937,7,1
6229,923,811,8,1
6230,923,213,9,1
6231,923,350,10,1
6232,927,502,1,1
6233,927,269,2,1
6234,927,1054,3,1
6235,927,921,4,1
6236,927,886,5,1
6237,927,211,6,1
6238,927,783,7,1
6239,927,369,8,1
6240,927,923,9,1
6241,927,899,10,1
6242,505,886,1,1
6243,505,682,2,1
6244,505,515,3,1
6245,505,925,4,1
6246,505,953,5,1
6247,505,928,6,1
6248,505,174,7,1
6249,505,883,8,1
6250,505,1028,9,1
6251,505,350,10,1
6252,402,536,1,1
6253,402,393,2,1
6254,402,704,3,1
6255,402,410,4,1
6256,402,960,5,1
6257,402,391,6,1
6258,402,434,7,1
6259,402,462,8,1
6260,402,341,9,1
6261,402,407,10,1
6262,204,203,1,1
6263,204,877,2,1
6264,204,318,3,1
6265,204,74,4,1
6266,204,308,5,1
6267,204,87,6,1
6268,204,1039,7,1
6269,204,944,8,1
6270,204,118,9,1
6271,204,516,10,1
6272,877,1039,1,1
6273,877,204,2,1
6274,877,318,3,1
6275,877,944,4,1
6276,877,87,5,1
6277,877,317,6,1
6278,877,516,7,1
6279,877,320,8,1
6280,877,660,9,1
6281,877,305,10,1
6282,1039,944,1,1
6283,1039,877,2,1
6284,1039,318,3,1
6285,1039,317,4,1
6286,1039,305,5,1
6287,1039,1040,6,1
6288,1039,312,7,1
6289,1039,214,8,1
6290,1039,498,9,1
6291,1039,306,10,1
6292,87,308,1,1
6293,87,627,2,1
6294,87,319,3,1
6295,87,305,4,1
6296,87,648,5,1
6297,87,877,6,1
6298,87,31,7,1
6299,87,204,8,1
6300,87,318,9,1
6301,87,1039,10,1
6302,300,83,1,1
6303,300,687,2,1
6304,300,535,3,1
6305,300,618,4,1
6306,300,364,5,1
6307,300,698,6,1
6308,300,614,7,1
6309,300,123,8,1
6310,300,965,9,1
6311,300,305,10,1
6312,304,214,1,1
6313,304,627,2,1
6314,304,1003,3,1
6315,304,965,4,1
6316,304,944,5,1
6317,304,1069,6,1
6318,304,618,7,1
6319,304,319,8,1
6320,304,87,9,1
6321,304,305,10,1
6322,305,920,1,1
6323,305,627,2,1
6324,305,965,3,1
6325,305,535,4,1
6326,305,87,5,1
6327,305,1039,6,1
6328,305,1003,7,1
6329,305,648,8,1
6330,305,306,9,1
6331,305,308,10,1
6332,306,961,1,1
6333,306,1003,2,1
6334,306,305,3,1
6335,306,920,4,1
6336,306,1069,5,1
6337,306,618,6,1
6338,306,31,7,1
